market,asin,title,keyword,卖家,store,remark,link,image_url,Discount Price,Commission,status
US,B0FF4QCGKF,美国礼品袋,Black Gold 40th Birthday Gift Bag with Card and Tissue Paper,啊波团队,JMANNI-US,,https://amzn.to/3Pa74MD,https://m.media-amazon.com/images/I/616btn87hlL._AC_SX425_.jpg,0.00,0.00,active
US,B0FS7BLXR8,美国烟盒,joint holder、pre roll case,美国钞票预卷筒纸, PYRETIC SMART KITS,Need Text Review,https://amzn.to/49IOwM2,https://m.media-amazon.com/images/I/71t85DVhCWL._SL1500_.jpg,0.00,0.00,active
US,B0FSQN1RWD,美国洗发水图评,black hair color shampoo,英国气球, Runco,Need Image Review,https://amzn.to/4cussWS,https://m.media-amazon.com/images/I/61kdKpnuIDL._SL1500_.jpg,0.00,0.00,active
US,B0GSY7W1Z3,美国门牌,vertical house numbers ,清风1, GodSilver,Need Text Review,https://amzn.to/4rB9O3r,https://m.media-amazon.com/images/I/51Kb9aXc-JL._AC_SL1500_.jpg,0.00,0.00,active
US,B0G42GCW6J,美国热敷贴包税,back pain patch ,啊波团队, JY MEDICAL,"Need Text Review
100% refund including taxes
Color: Snowy Mountain",https://amzn.to/4l5EhFd,https://m.media-amazon.com/images/I/71TPo-KqV-L._AC_SX679_.jpg,0.00,0.00,active
US,1736657457,美国沃尔玛投影灯,Morfone Snowflake Christma Projector Lights Outdoor,美国沃尔玛泳池,Morfone Official,Need Text Review,https://www.walmart.com/ip/Christmas-Projector-Lights-Outdoor-All-in-1-Holiday-20-Slides-160-HD-Patterns-10-Colors-Ocean-Wave-House-Garden-Yard-Xmas-New-Year-Valentine-s-Day/17366574576,http://154.48.226.95:5001/image/20251015/0cc81fd1adee48409af589571db94c25.png,0.00,0.00,active
US,B0FSW4LV2J,美国护肤膏图评,beef tallow for skin olv,英国气球,Runco,Need Image Review,https://amzn.to/4u1jYN0,https://m.media-amazon.com/images/I/61sdn-YovUL._SL1500_.jpg,0.00,0.00,active
US,B0D7QNMBF3,美国训狗器,Dog Training Collar Shock Collars 3dogs,啊波团队,E-Hottest,,https://amzn.to/40BjlMy,https://m.media-amazon.com/images/I/71TcIdZc3SL._AC_SX679_.jpg,0.00,0.00,active
US,B0GDXXP66F,美国桌面铭牌,Acrylic Desk Name Plate,德国毛毯, Customized acrylic,Need Text Review,https://amzn.to/4b7JMP5,https://m.media-amazon.com/images/I/71tWajJNHoL._AC_SL1500_.jpg,0.00,0.00,active
US,B0FJFKSL9D,美国野营挡风板,Camping Stove Windscreen ,美国中介,BEST.CHOICES,Size: 16 Plates,https://amzn.to/4rOWklq,https://m.media-amazon.com/images/I/61pARqO-BxL._AC_SX569_.jpg,0.00,0.00,active
US,1724746075,美国沃尔玛冲洗器, Portable Bidet for Travel,美国沃尔玛泳池,Morfone Official,"Need Text Review
Actual Color:White",https://www.walmart.com/ip/Portable-Bidet-for-Travel-Travel-Bidet-Sprayer-with-Adaptor-Waterproof-High-Pressure-Handheld-Bidet-for-Women-Men-Baby-Cleaning/17247460752,http://154.48.226.95:5001/image/20260202/8cbd03ae423747c493082148c63d3632.png,0.00,0.00,active
US,B0FGHZCN4Q,美国 超声波,ultrasonic retainer cleaner,之星涓涓团队, PeiSiShangMao,Need Text Review,https://amzn.to/4qZXZDp,https://m.media-amazon.com/images/I/61O2ElaN+YL._SX679_.jpg,0.00,0.00,active
US,B0GM6GFXWG,美国门牌,Address Plaque,清风1,GodSilver,Need Text Review,https://amzn.to/4rSjUOk,https://m.media-amazon.com/images/I/51IJids8lmL._AC_SL1500_.jpg,0.00,0.00,active
US,B0FSQN1RWD,美国洗发水,black hair color shampoo,英国气球, Runco,Need Text Review,https://amzn.to/4cussWS,https://m.media-amazon.com/images/I/61kdKpnuIDL._SL1500_.jpg,0.00,0.00,active
US,1756227439,美国沃尔玛圣诞投影灯,"Christmas Projector Lights Outdoor Waterproof,15W Brighter HD Ocean Wave Effect",美国沃尔玛泳池,Morfone Official,Need Text Review,https://www.walmart.com/ip/Christmas-Projector-Lights-Outdoor-Waterproof-15W-Brighter-HD-Ocean-Wave-Effect-12-Slides-96-Fade-Pictures-Thanksgiving-New-Year-LED-Projector-Decora/17562274393?classType=VARIANT&athbdg=L1400&from=/search,http://154.48.226.95:5001/image/20260226/43ec9a78b57f45cfa0ff35499ea84c1b.png,0.00,0.00,active
US,B0DD6C46DB,美国汽车配件,  799584 Carburetor  ,啊波团队,JAVENYIMAN-US,,https://amzn.to/4kY4t4g,https://m.media-amazon.com/images/I/81bSsWi96wL._AC_SY450_.jpg,0.00,0.00,active
US,B0FSQN1RWD,美国洗发水免评,black hair color shampoo,英国气球, Runco,Need Video Review,https://amzn.to/4cussWS,https://m.media-amazon.com/images/I/61kdKpnuIDL._SL1500_.jpg,0.00,0.00,active
US,B0GL7Q6YXZ,美国负面退货佣金,https://amzn.to/4ljb4Xn,之星涓涓团队, PetPivot,"Need Text Review
One-star review, need to return the goods. Pay additional commission
",https://amzn.to/4ljb4Xn,https://m.media-amazon.com/images/I/51+caRwcP+L._AC_SL1200_.jpg,0.00,50.00,active
US,B0GFYNDKW2,美国门牌号,Solar Address Sign,清风1,Godsilver,Need Text Review,https://amzn.to/4r6aGg3,https://m.media-amazon.com/images/I/61dpxPwBm+L._AC_SL1500_.jpg,0.00,0.00,active
